Model	Type	Instance	Competition	Id	Verdict	Answered	Modality	CEX	Trivial	Size
Sudoku	COL	AN01	ReachabilityCardinality	15	FALSE	8.99	AG	VRAI	COMPLEX	2
Sudoku	COL	AN01	ReachabilityFireability	0	TRUE	8.99	EF	VRAI	CSTTRUE	1
Sudoku	COL	AN01	ReachabilityFireability	1	FALSE	8.99	AG	VRAI	COMPLEX	70
Sudoku	COL	AN01	ReachabilityFireability	2	FALSE	8.99	AG	VRAI	COMPLEX	79
Sudoku	COL	AN01	ReachabilityFireability	3	TRUE	8.99	EF	VRAI	COMPLEX	34
Sudoku	COL	AN01	ReachabilityFireability	4	FALSE	8.99	AG	VRAI	COMPLEX	38
Sudoku	COL	AN01	ReachabilityFireability	5	TRUE	8.99	AG	FAUX	CSTTRUE	79
Sudoku	COL	AN01	ReachabilityFireability	6	FALSE	8.99	AG	VRAI	CSTFALSE	34
Sudoku	COL	AN01	ReachabilityFireability	7	FALSE	8.99	AG	VRAI	COMPLEX	2
Sudoku	COL	AN01	ReachabilityFireability	8	FALSE	8.99	AG	VRAI	COMPLEX	77
Sudoku	COL	AN01	ReachabilityFireability	9	FALSE	8.99	AG	VRAI	COMPLEX	12
Sudoku	COL	AN01	ReachabilityFireability	10	TRUE	8.99	EF	VRAI	CSTTRUE	24
Sudoku	COL	AN01	ReachabilityFireability	11	TRUE	8.99	EF	VRAI	COMPLEX	1
Sudoku	COL	AN01	ReachabilityFireability	12	TRUE	8.99	EF	VRAI	COMPLEX	45
Sudoku	COL	AN01	ReachabilityFireability	13	FALSE	8.99	AG	VRAI	COMPLEX	1
Sudoku	COL	AN01	ReachabilityFireability	14	FALSE	8.99	AG	VRAI	COMPLEX	18
Sudoku	COL	AN01	ReachabilityFireability	15	FALSE	8.99	AG	VRAI	COMPLEX	33
Sudoku	COL	AN02	ReachabilityCardinality	0	FALSE	8.99	AG	VRAI	COMPLEX	11
Sudoku	COL	AN02	ReachabilityCardinality	1	TRUE	8.99	AG	FAUX	COMPLEX	81
Sudoku	COL	AN02	ReachabilityCardinality	2	FALSE	8.99	AG	VRAI	COMPLEX	79
Sudoku	COL	AN02	ReachabilityCardinality	3	TRUE	8.99	AG	FAUX	COMPLEX	15
Sudoku	COL	AN02	ReachabilityCardinality	4	FALSE	8.99	AG	VRAI	COMPLEX	58
Sudoku	COL	AN02	ReachabilityCardinality	5	TRUE	8.99	AG	FAUX	COMPLEX	56
Sudoku	COL	AN02	ReachabilityCardinality	6	TRUE	8.99	AG	FAUX	COMPLEX	1
Sudoku	COL	AN02	ReachabilityCardinality	7	TRUE	8.99	EF	VRAI	COMPLEX	13
Sudoku	COL	AN02	ReachabilityCardinality	8	FALSE	8.99	EF	FAUX	COMPLEX	1
Sudoku	COL	AN02	ReachabilityCardinality	9	FALSE	8.99	AG	VRAI	COMPLEX	53
Sudoku	COL	AN02	ReachabilityCardinality	10	TRUE	8.99	EF	VRAI	COMPLEX	1
Sudoku	COL	AN02	ReachabilityCardinality	11	FALSE	8.99	EF	FAUX	COMPLEX	104
Sudoku	COL	AN02	ReachabilityCardinality	12	FALSE	8.99	AG	VRAI	COMPLEX	57
Sudoku	COL	AN02	ReachabilityCardinality	13	FALSE	8.99	AG	VRAI	COMPLEX	2
Sudoku	COL	AN02	ReachabilityCardinality	14	TRUE	8.99	EF	VRAI	COMPLEX	1
Sudoku	COL	AN02	ReachabilityCardinality	15	TRUE	8.99	AG	FAUX	COMPLEX	44
Sudoku	COL	AN02	ReachabilityFireability	0	FALSE	8.99	AG	VRAI	COMPLEX	18
Sudoku	COL	AN02	ReachabilityFireability	1	TRUE	8.99	EF	VRAI	COMPLEX	35
Sudoku	COL	AN02	ReachabilityFireability	2	TRUE	8.99	EF	VRAI	COMPLEX	56
Sudoku	COL	AN02	ReachabilityFireability	3	TRUE	8.99	EF	VRAI	COMPLEX	3
Sudoku	COL	AN02	ReachabilityFireability	4	TRUE	8.99	EF	VRAI	CSTTRUE	50
Sudoku	COL	AN02	ReachabilityFireability	5	FALSE	8.99	AG	VRAI	CSTFALSE	70
Sudoku	COL	AN02	ReachabilityFireability	6	FALSE	8.99	AG	VRAI	COMPLEX	70
Sudoku	COL	AN02	ReachabilityFireability	7	TRUE	8.99	AG	FAUX	CSTTRUE	34
Sudoku	COL	AN02	ReachabilityFireability	8	FALSE	8.99	AG	VRAI	COMPLEX	3
Sudoku	COL	AN02	ReachabilityFireability	9	FALSE	8.99	AG	VRAI	COMPLEX	1
Sudoku	COL	AN02	ReachabilityFireability	10	FALSE	8.99	AG	VRAI	CSTFALSE	1
Sudoku	COL	AN02	ReachabilityFireability	11	FALSE	8.99	EF	FAUX	CSTFALSE	27
Sudoku	COL	AN02	ReachabilityFireability	12	FALSE	8.99	AG	VRAI	COMPLEX	59
Sudoku	COL	AN02	ReachabilityFireability	13	TRUE	8.99	EF	VRAI	COMPLEX	75
Sudoku	COL	AN02	ReachabilityFireability	14	TRUE	8.99	EF	VRAI	COMPLEX	48
Sudoku	COL	AN02	ReachabilityFireability	15	FALSE	8.99	AG	VRAI	COMPLEX	1
Sudoku	COL	AN03	ReachabilityCardinality	0	TRUE	8.99	EF	VRAI	COMPLEX	1
Sudoku	COL	AN03	ReachabilityCardinality	1	FALSE	8.99	EF	FAUX	COMPLEX	1
Sudoku	COL	AN03	ReachabilityCardinality	2	TRUE	8.99	AG	FAUX	COMPLEX	118
Sudoku	COL	AN03	ReachabilityCardinality	3	FALSE	8.99	AG	VRAI	COMPLEX	31
Sudoku	COL	AN03	ReachabilityCardinality	4	FALSE	8.99	EF	FAUX	COMPLEX	49
Sudoku	COL	AN03	ReachabilityCardinality	5	TRUE	8.99	AG	FAUX	CSTTRUE	1
Sudoku	COL	AN03	ReachabilityCardinality	6	FALSE	8.99	AG	VRAI	COMPLEX	6
Sudoku	COL	AN03	ReachabilityCardinality	7	FALSE	8.99	EF	FAUX	COMPLEX	1
Sudoku	COL	AN03	ReachabilityCardinality	8	FALSE	8.99	EF	FAUX	COMPLEX	126
Sudoku	COL	AN03	ReachabilityCardinality	9	TRUE	8.99	AG	FAUX	COMPLEX	124
Sudoku	COL	AN03	ReachabilityCardinality	10	FALSE	8.99	AG	VRAI	COMPLEX	1
Sudoku	COL	AN03	ReachabilityCardinality	11	FALSE	8.99	AG	VRAI	COMPLEX	2
Sudoku	COL	AN03	ReachabilityCardinality	12	FALSE	8.99	EF	FAUX	COMPLEX	10
Sudoku	COL	AN03	ReachabilityCardinality	13	TRUE	8.99	AG	FAUX	COMPLEX	2
Sudoku	COL	AN03	ReachabilityCardinality	14	FALSE	8.99	EF	FAUX	COMPLEX	23
Sudoku	COL	AN03	ReachabilityCardinality	15	TRUE	8.99	AG	FAUX	COMPLEX	50
Sudoku	COL	AN03	ReachabilityFireability	0	FALSE	8.99	EF	FAUX	CSTFALSE	57
Sudoku	COL	AN03	ReachabilityFireability	1	TRUE	8.99	EF	VRAI	COMPLEX	143
Sudoku	COL	AN03	ReachabilityFireability	2	TRUE	8.99	AG	FAUX	CSTTRUE	29
Sudoku	COL	AN03	ReachabilityFireability	3	FALSE	8.99	EF	FAUX	CSTFALSE	30
Sudoku	COL	AN03	ReachabilityFireability	4	TRUE	8.99	EF	VRAI	COMPLEX	7
Sudoku	COL	AN03	ReachabilityFireability	5	FALSE	8.99	AG	VRAI	COMPLEX	42
Sudoku	COL	AN03	ReachabilityFireability	6	FALSE	8.99	AG	VRAI	COMPLEX	1
Sudoku	COL	AN03	ReachabilityFireability	7	FALSE	8.99	AG	VRAI	COMPLEX	10
Sudoku	COL	AN03	ReachabilityFireability	8	FALSE	8.99	AG	VRAI	COMPLEX	33
Sudoku	COL	AN03	ReachabilityFireability	9	TRUE	8.99	AG	FAUX	CSTTRUE	1
Sudoku	COL	AN03	ReachabilityFireability	10	FALSE	8.99	AG	VRAI	COMPLEX	44
Sudoku	COL	AN03	ReachabilityFireability	11	TRUE	8.99	EF	VRAI	COMPLEX	59
Sudoku	COL	AN03	ReachabilityFireability	12	FALSE	8.99	AG	VRAI	COMPLEX	1
Sudoku	COL	AN03	ReachabilityFireability	13	TRUE	8.99	EF	VRAI	COMPLEX	1
Sudoku	COL	AN03	ReachabilityFireability	14	FALSE	8.99	EF	FAUX	CSTFALSE	18
Sudoku	COL	AN03	ReachabilityFireability	15	FALSE	8.99	AG	VRAI	COMPLEX	1
Sudoku	COL	AN04	ReachabilityCardinality	0	TRUE	7.99	AG	FAUX	COMPLEX	2
Sudoku	COL	AN04	ReachabilityCardinality	1	FALSE	7.99	EF	FAUX	COMPLEX	2
Sudoku	COL	AN04	ReachabilityCardinality	2	TRUE	7.99	EF	VRAI	COMPLEX	1
Sudoku	COL	AN04	ReachabilityCardinality	3	TRUE	7.99	EF	VRAI	COMPLEX	4
Sudoku	COL	AN04	ReachabilityCardinality	4	TRUE	7.99	AG	FAUX	COMPLEX	1
Sudoku	COL	AN04	ReachabilityCardinality	5	TRUE	8.99	AG	FAUX	CSTTRUE	47
Sudoku	COL	AN04	ReachabilityCardinality	6	TRUE	7.99	AG	FAUX	COMPLEX	11
Sudoku	COL	AN04	ReachabilityCardinality	7	TRUE	7.99	EF	VRAI	COMPLEX	60
Sudoku	COL	AN04	ReachabilityCardinality	8	FALSE	7.99	AG	VRAI	COMPLEX	19
Sudoku	COL	AN04	ReachabilityCardinality	9	FALSE	7.99	EF	FAUX	COMPLEX	57
Sudoku	COL	AN04	ReachabilityCardinality	10	FALSE	7.99	EF	FAUX	COMPLEX	50
Sudoku	COL	AN04	ReachabilityCardinality	11	FALSE	7.99	EF	FAUX	COMPLEX	42
Sudoku	COL	AN04	ReachabilityCardinality	12	FALSE	7.99	EF	FAUX	COMPLEX	164
Sudoku	COL	AN04	ReachabilityCardinality	13	TRUE	7.99	EF	VRAI	COMPLEX	49
Sudoku	COL	AN04	ReachabilityCardinality	14	FALSE	7.99	EF	FAUX	COMPLEX	1
Sudoku	COL	AN04	ReachabilityCardinality	15	FALSE	7.99	EF	FAUX	COMPLEX	88
Sudoku	COL	AN04	ReachabilityFireability	0	FALSE	6.99	EF	FAUX	CSTFALSE	21
Sudoku	COL	AN04	ReachabilityFireability	1	FALSE	6.99	EF	FAUX	CSTFALSE	66
Sudoku	COL	AN04	ReachabilityFireability	2	FALSE	7.99	AG	VRAI	COMPLEX	2
Sudoku	COL	AN04	ReachabilityFireability	3	TRUE	7.99	EF	VRAI	COMPLEX	91
Sudoku	COL	AN04	ReachabilityFireability	4	FALSE	7.99	AG	VRAI	COMPLEX	11
Sudoku	COL	AN04	ReachabilityFireability	5	FALSE	7.99	AG	VRAI	COMPLEX	16
Sudoku	COL	AN04	ReachabilityFireability	6	TRUE	7.99	EF	VRAI	COMPLEX	73
Sudoku	COL	AN04	ReachabilityFireability	7	FALSE	7.99	AG	VRAI	COMPLEX	108
Sudoku	COL	AN04	ReachabilityFireability	8	TRUE	6.99	AG	FAUX	CSTTRUE	2
Sudoku	COL	AN04	ReachabilityFireability	9	FALSE	7.99	AG	VRAI	COMPLEX	34
Sudoku	COL	AN04	ReachabilityFireability	10	FALSE	7.99	AG	VRAI	COMPLEX	85
Sudoku	COL	AN04	ReachabilityFireability	11	TRUE	7.99	EF	VRAI	COMPLEX	3
Sudoku	COL	AN04	ReachabilityFireability	12	FALSE	7.99	AG	VRAI	COMPLEX	98
Sudoku	COL	AN04	ReachabilityFireability	13	FALSE	6.99	EF	FAUX	CSTFALSE	36
Sudoku	COL	AN04	ReachabilityFireability	14	FALSE	7.99	AG	VRAI	COMPLEX	73
Sudoku	COL	AN04	ReachabilityFireability	15	FALSE	7.99	AG	VRAI	COMPLEX	49
Sudoku	COL	AN05	ReachabilityCardinality	0	TRUE	6	AG	FAUX	COMPLEX	7
Sudoku	COL	AN05	ReachabilityCardinality	1	TRUE	6	EF	VRAI	COMPLEX	61
Sudoku	COL	AN05	ReachabilityCardinality	2	TRUE	6	AG	FAUX	COMPLEX	37
Sudoku	COL	AN05	ReachabilityCardinality	3	TRUE	6	EF	VRAI	COMPLEX	7
Sudoku	COL	AN05	ReachabilityCardinality	4	FALSE	6	EF	FAUX	COMPLEX	42
Sudoku	COL	AN05	ReachabilityCardinality	5	TRUE	6	AG	FAUX	COMPLEX	74
Sudoku	COL	AN05	ReachabilityCardinality	6	TRUE	7	AG	FAUX	CSTTRUE	114
Sudoku	COL	AN05	ReachabilityCardinality	7	TRUE	6	EF	VRAI	COMPLEX	1
Sudoku	COL	AN05	ReachabilityCardinality	8	FALSE	6	EF	FAUX	COMPLEX	37
Sudoku	COL	AN05	ReachabilityCardinality	9	TRUE	6	EF	VRAI	COMPLEX	1
Sudoku	COL	AN05	ReachabilityCardinality	10	TRUE	6	AG	FAUX	COMPLEX	1
Sudoku	COL	AN05	ReachabilityCardinality	11	FALSE	6	AG	VRAI	COMPLEX	32
Sudoku	COL	AN05	ReachabilityCardinality	12	FALSE	6	EF	FAUX	COMPLEX	1
Sudoku	COL	AN05	ReachabilityCardinality	13	TRUE	6	AG	FAUX	COMPLEX	2
Sudoku	COL	AN05	ReachabilityCardinality	14	TRUE	6	AG	FAUX	COMPLEX	1
Sudoku	COL	AN05	ReachabilityCardinality	15	FALSE	6	EF	FAUX	COMPLEX	18
Sudoku	COL	AN05	ReachabilityFireability	0	TRUE	6	EF	VRAI	COMPLEX	79
Sudoku	COL	AN05	ReachabilityFireability	1	FALSE	5	EF	FAUX	CSTFALSE	1
Sudoku	COL	AN05	ReachabilityFireability	2	TRUE	6	EF	VRAI	COMPLEX	21
Sudoku	COL	AN05	ReachabilityFireability	3	FALSE	6	AG	VRAI	COMPLEX	36
Sudoku	COL	AN05	ReachabilityFireability	4	TRUE	6	EF	VRAI	COMPLEX	51
Sudoku	COL	AN05	ReachabilityFireability	5	TRUE	6	EF	VRAI	COMPLEX	92
Sudoku	COL	AN05	ReachabilityFireability	6	FALSE	6	AG	VRAI	COMPLEX	121
Sudoku	COL	AN05	ReachabilityFireability	7	FALSE	5	EF	FAUX	CSTFALSE	4
Sudoku	COL	AN05	ReachabilityFireability	8	FALSE	6	AG	VRAI	COMPLEX	4
Sudoku	COL	AN05	ReachabilityFireability	9	TRUE	5	AG	FAUX	CSTTRUE	3
Sudoku	COL	AN05	ReachabilityFireability	10	FALSE	7	AG	VRAI	CSTFALSE	2
Sudoku	COL	AN05	ReachabilityFireability	11	TRUE	6	EF	VRAI	COMPLEX	12
Sudoku	COL	AN05	ReachabilityFireability	12	TRUE	6	EF	VRAI	COMPLEX	24
Sudoku	COL	AN05	ReachabilityFireability	13	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN05	ReachabilityFireability	14	FALSE	6	AG	VRAI	COMPLEX	45
Sudoku	COL	AN05	ReachabilityFireability	15	TRUE	5	AG	FAUX	CSTTRUE	4
Sudoku	COL	AN06	ReachabilityCardinality	0	FALSE	7	EF	FAUX	CSTFALSE	84
Sudoku	COL	AN06	ReachabilityCardinality	1	FALSE	7	EF	FAUX	CSTFALSE	17
Sudoku	COL	AN06	ReachabilityCardinality	2	FALSE	6	EF	FAUX	COMPLEX	1
Sudoku	COL	AN06	ReachabilityCardinality	3	TRUE	6	AG	FAUX	COMPLEX	18
Sudoku	COL	AN06	ReachabilityCardinality	4	TRUE	6	AG	FAUX	COMPLEX	33
Sudoku	COL	AN06	ReachabilityCardinality	5	TRUE	7	AG	FAUX	CSTTRUE	69
Sudoku	COL	AN06	ReachabilityCardinality	6	TRUE	7	AG	FAUX	CSTTRUE	89
Sudoku	COL	AN06	ReachabilityCardinality	7	TRUE	6	EF	VRAI	COMPLEX	11
Sudoku	COL	AN06	ReachabilityCardinality	8	TRUE	6	EF	VRAI	COMPLEX	41
Sudoku	COL	AN06	ReachabilityCardinality	9	FALSE	6	EF	FAUX	COMPLEX	47
Sudoku	COL	AN06	ReachabilityCardinality	10	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN06	ReachabilityCardinality	11	FALSE	6	EF	FAUX	COMPLEX	8
Sudoku	COL	AN06	ReachabilityCardinality	12	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN06	ReachabilityCardinality	13	FALSE	6	EF	FAUX	COMPLEX	1
Sudoku	COL	AN06	ReachabilityCardinality	14	FALSE	6	EF	FAUX	COMPLEX	1
Sudoku	COL	AN06	ReachabilityCardinality	15	TRUE	6	AG	FAUX	COMPLEX	17
Sudoku	COL	AN06	ReachabilityFireability	0	FALSE	5	EF	FAUX	CSTFALSE	15
Sudoku	COL	AN06	ReachabilityFireability	1	TRUE	6	EF	VRAI	COMPLEX	53
Sudoku	COL	AN06	ReachabilityFireability	2	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN06	ReachabilityFireability	3	TRUE	5	AG	FAUX	CSTTRUE	1
Sudoku	COL	AN06	ReachabilityFireability	4	TRUE	6	EF	VRAI	COMPLEX	104
Sudoku	COL	AN06	ReachabilityFireability	5	TRUE	6	EF	VRAI	COMPLEX	57
Sudoku	COL	AN06	ReachabilityFireability	6	TRUE	6	EF	VRAI	COMPLEX	2
Sudoku	COL	AN06	ReachabilityFireability	7	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN06	ReachabilityFireability	8	FALSE	6	AG	VRAI	COMPLEX	44
Sudoku	COL	AN06	ReachabilityFireability	9	FALSE	6	AG	VRAI	COMPLEX	18
Sudoku	COL	AN06	ReachabilityFireability	10	TRUE	6	EF	VRAI	COMPLEX	60
Sudoku	COL	AN06	ReachabilityFireability	11	FALSE	6	AG	VRAI	COMPLEX	6
Sudoku	COL	AN06	ReachabilityFireability	12	TRUE	5	AG	FAUX	CSTTRUE	1
Sudoku	COL	AN06	ReachabilityFireability	13	TRUE	6	EF	VRAI	COMPLEX	41
Sudoku	COL	AN06	ReachabilityFireability	14	TRUE	4	AG	FAUX	CSTTRUE	140
Sudoku	COL	AN06	ReachabilityFireability	15	TRUE	6	EF	VRAI	COMPLEX	77
Sudoku	COL	AN07	ReachabilityCardinality	0	TRUE	6	EF	VRAI	COMPLEX	1
Sudoku	COL	AN07	ReachabilityCardinality	1	TRUE	6	AG	FAUX	COMPLEX	1
Sudoku	COL	AN07	ReachabilityCardinality	2	TRUE	6	EF	VRAI	COMPLEX	37
Sudoku	COL	AN07	ReachabilityCardinality	3	FALSE	6	EF	FAUX	COMPLEX	1
Sudoku	COL	AN07	ReachabilityCardinality	4	TRUE	6	AG	FAUX	COMPLEX	1
Sudoku	COL	AN07	ReachabilityCardinality	5	TRUE	6	EF	VRAI	COMPLEX	1
Sudoku	COL	AN07	ReachabilityCardinality	6	TRUE	6	AG	FAUX	COMPLEX	27
Sudoku	COL	AN07	ReachabilityCardinality	7	FALSE	7	EF	FAUX	CSTFALSE	66
Sudoku	COL	AN07	ReachabilityCardinality	8	TRUE	6	EF	VRAI	COMPLEX	59
Sudoku	COL	AN07	ReachabilityCardinality	9	FALSE	6	EF	FAUX	COMPLEX	75
Sudoku	COL	AN07	ReachabilityCardinality	10	FALSE	7	EF	FAUX	CSTFALSE	54
Sudoku	COL	AN07	ReachabilityCardinality	11	TRUE	6	EF	VRAI	COMPLEX	48
Sudoku	COL	AN07	ReachabilityCardinality	12	TRUE	6	AG	FAUX	COMPLEX	1
Sudoku	COL	AN07	ReachabilityCardinality	13	FALSE	6	EF	FAUX	COMPLEX	1
Sudoku	COL	AN07	ReachabilityCardinality	14	TRUE	6	AG	FAUX	COMPLEX	93
Sudoku	COL	AN07	ReachabilityCardinality	15	FALSE	6	EF	FAUX	COMPLEX	30
Sudoku	COL	AN07	ReachabilityFireability	0	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN07	ReachabilityFireability	1	FALSE	5	EF	FAUX	CSTFALSE	24
Sudoku	COL	AN07	ReachabilityFireability	2	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN07	ReachabilityFireability	3	TRUE	5	AG	FAUX	CSTTRUE	1
Sudoku	COL	AN07	ReachabilityFireability	4	TRUE	5	AG	FAUX	CSTTRUE	3
Sudoku	COL	AN07	ReachabilityFireability	5	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN07	ReachabilityFireability	6	FALSE	6	AG	VRAI	COMPLEX	23
Sudoku	COL	AN07	ReachabilityFireability	7	FALSE	6	AG	VRAI	COMPLEX	3
Sudoku	COL	AN07	ReachabilityFireability	8	TRUE	6	EF	VRAI	COMPLEX	2
Sudoku	COL	AN07	ReachabilityFireability	9	FALSE	5	EF	FAUX	CSTFALSE	1
Sudoku	COL	AN07	ReachabilityFireability	10	TRUE	5	AG	FAUX	CSTTRUE	24
Sudoku	COL	AN07	ReachabilityFireability	11	FALSE	4	EF	FAUX	CSTFALSE	101
Sudoku	COL	AN07	ReachabilityFireability	12	TRUE	6	EF	VRAI	COMPLEX	124
Sudoku	COL	AN07	ReachabilityFireability	13	FALSE	5	EF	FAUX	CSTFALSE	2
Sudoku	COL	AN07	ReachabilityFireability	14	TRUE	6	EF	VRAI	COMPLEX	1
Sudoku	COL	AN07	ReachabilityFireability	15	TRUE	6	EF	VRAI	COMPLEX	2
Sudoku	COL	AN08	ReachabilityCardinality	0	TRUE	6	EF	VRAI	COMPLEX	10
Sudoku	COL	AN08	ReachabilityCardinality	1	FALSE	6	AG	VRAI	COMPLEX	2
Sudoku	COL	AN08	ReachabilityCardinality	2	TRUE	7	AG	FAUX	CSTTRUE	19
Sudoku	COL	AN08	ReachabilityCardinality	3	FALSE	6	AG	VRAI	COMPLEX	23
Sudoku	COL	AN08	ReachabilityCardinality	4	FALSE	6	AG	VRAI	COMPLEX	50
Sudoku	COL	AN08	ReachabilityCardinality	5	FALSE	6	EF	FAUX	COMPLEX	57
Sudoku	COL	AN08	ReachabilityCardinality	6	TRUE	6	AG	FAUX	COMPLEX	124
Sudoku	COL	AN08	ReachabilityCardinality	7	TRUE	6	AG	FAUX	COMPLEX	86
Sudoku	COL	AN08	ReachabilityCardinality	8	FALSE	6	AG	VRAI	COMPLEX	20
Sudoku	COL	AN08	ReachabilityCardinality	9	FALSE	7	EF	FAUX	CSTFALSE	2
Sudoku	COL	AN08	ReachabilityCardinality	10	TRUE	6	AG	FAUX	COMPLEX	1
Sudoku	COL	AN08	ReachabilityCardinality	11	TRUE	6	EF	VRAI	COMPLEX	1
Sudoku	COL	AN08	ReachabilityCardinality	12	FALSE	6	AG	VRAI	COMPLEX	41
Sudoku	COL	AN08	ReachabilityCardinality	13	TRUE	7	AG	FAUX	CSTTRUE	1
Sudoku	COL	AN08	ReachabilityCardinality	14	FALSE	6	EF	FAUX	COMPLEX	2
Sudoku	COL	AN08	ReachabilityCardinality	15	TRUE	6	EF	VRAI	COMPLEX	3
Sudoku	COL	AN08	ReachabilityFireability	0	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN08	ReachabilityFireability	1	TRUE	5	AG	FAUX	CSTTRUE	80
Sudoku	COL	AN08	ReachabilityFireability	2	TRUE	6	EF	VRAI	COMPLEX	44
Sudoku	COL	AN08	ReachabilityFireability	3	TRUE	6	EF	VRAI	COMPLEX	59
Sudoku	COL	AN08	ReachabilityFireability	4	FALSE	5	EF	FAUX	CSTFALSE	11
Sudoku	COL	AN08	ReachabilityFireability	5	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN08	ReachabilityFireability	6	FALSE	5	EF	FAUX	CSTFALSE	2
Sudoku	COL	AN08	ReachabilityFireability	7	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN08	ReachabilityFireability	8	TRUE	5	AG	FAUX	CSTTRUE	1
Sudoku	COL	AN08	ReachabilityFireability	9	FALSE	5	EF	FAUX	CSTFALSE	75
Sudoku	COL	AN08	ReachabilityFireability	10	FALSE	5	EF	FAUX	CSTFALSE	1
Sudoku	COL	AN08	ReachabilityFireability	11	FALSE	6	AG	VRAI	COMPLEX	18
Sudoku	COL	AN08	ReachabilityFireability	12	TRUE	5	AG	FAUX	CSTTRUE	1
Sudoku	COL	AN08	ReachabilityFireability	13	FALSE	5	EF	FAUX	CSTFALSE	56
Sudoku	COL	AN08	ReachabilityFireability	14	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN08	ReachabilityFireability	15	TRUE	5	AG	FAUX	CSTTRUE	16
Sudoku	COL	AN09	ReachabilityCardinality	0	TRUE	6	AG	FAUX	COMPLEX	47
Sudoku	COL	AN09	ReachabilityCardinality	1	FALSE	7	EF	FAUX	CSTFALSE	80
Sudoku	COL	AN09	ReachabilityCardinality	2	FALSE	6	EF	FAUX	COMPLEX	46
Sudoku	COL	AN09	ReachabilityCardinality	3	FALSE	6	AG	VRAI	COMPLEX	3
Sudoku	COL	AN09	ReachabilityCardinality	4	FALSE	6	EF	FAUX	COMPLEX	1
Sudoku	COL	AN09	ReachabilityCardinality	5	TRUE	6	AG	FAUX	COMPLEX	1
Sudoku	COL	AN09	ReachabilityCardinality	6	TRUE	6	EF	VRAI	COMPLEX	1
Sudoku	COL	AN09	ReachabilityCardinality	7	TRUE	6	AG	FAUX	CSTTRUE	3
Sudoku	COL	AN09	ReachabilityCardinality	8	TRUE	6	EF	VRAI	COMPLEX	1
Sudoku	COL	AN09	ReachabilityCardinality	9	TRUE	6	AG	FAUX	COMPLEX	1
Sudoku	COL	AN09	ReachabilityCardinality	10	TRUE	6	AG	FAUX	CSTTRUE	62
Sudoku	COL	AN09	ReachabilityCardinality	11	FALSE	6	EF	FAUX	COMPLEX	1
Sudoku	COL	AN09	ReachabilityCardinality	12	FALSE	6	EF	FAUX	COMPLEX	29
Sudoku	COL	AN09	ReachabilityCardinality	13	TRUE	6	EF	VRAI	COMPLEX	44
Sudoku	COL	AN09	ReachabilityCardinality	14	TRUE	6	AG	FAUX	COMPLEX	23
Sudoku	COL	AN09	ReachabilityCardinality	15	FALSE	6	AG	VRAI	COMPLEX	33
Sudoku	COL	AN09	ReachabilityFireability	0	TRUE	6	EF	VRAI	COMPLEX	1
Sudoku	COL	AN09	ReachabilityFireability	1	FALSE	6	AG	VRAI	COMPLEX	28
Sudoku	COL	AN09	ReachabilityFireability	2	FALSE	5	EF	FAUX	CSTFALSE	26
Sudoku	COL	AN09	ReachabilityFireability	3	TRUE	6	EF	VRAI	COMPLEX	44
Sudoku	COL	AN09	ReachabilityFireability	4	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN09	ReachabilityFireability	5	FALSE	5	EF	FAUX	CSTFALSE	1
Sudoku	COL	AN09	ReachabilityFireability	6	TRUE	6	EF	VRAI	COMPLEX	41
Sudoku	COL	AN09	ReachabilityFireability	7	FALSE	6	AG	VRAI	COMPLEX	76
Sudoku	COL	AN09	ReachabilityFireability	8	FALSE	6	AG	VRAI	COMPLEX	2
Sudoku	COL	AN09	ReachabilityFireability	9	TRUE	5	AG	FAUX	CSTTRUE	30
Sudoku	COL	AN09	ReachabilityFireability	10	FALSE	6	AG	VRAI	COMPLEX	41
Sudoku	COL	AN09	ReachabilityFireability	11	FALSE	6	AG	VRAI	COMPLEX	65
Sudoku	COL	AN09	ReachabilityFireability	12	TRUE	6	EF	VRAI	COMPLEX	3
Sudoku	COL	AN09	ReachabilityFireability	13	TRUE	5	AG	FAUX	CSTTRUE	29
Sudoku	COL	AN09	ReachabilityFireability	14	TRUE	6	EF	VRAI	COMPLEX	50
Sudoku	COL	AN09	ReachabilityFireability	15	FALSE	6	AG	VRAI	COMPLEX	64
Sudoku	COL	AN10	ReachabilityCardinality	0	FALSE	6	AG	VRAI	COMPLEX	1
Sudoku	COL	AN10	ReachabilityCardinality	1	FALSE	6	AG	VRAI	COMPLEX	8
Sudoku	COL	AN10	ReachabilityCardinality	2	FALSE	6	AG	VRAI	COMPLEX	2
