Model	Type	Instance	Competition	Id	Verdict
Sudoku	COL	AN06	ReachabilityFireability	10	TRUE
Sudoku	COL	AN06	ReachabilityFireability	11	FALSE
Sudoku	COL	AN06	ReachabilityFireability	12	TRUE
Sudoku	COL	AN06	ReachabilityFireability	13	FALSE
Sudoku	COL	AN06	ReachabilityFireability	14	FALSE
Sudoku	COL	AN06	ReachabilityFireability	15	FALSE
Sudoku	COL	AN07	ReachabilityCardinality	00	TRUE
Sudoku	COL	AN07	ReachabilityCardinality	01	TRUE
Sudoku	COL	AN07	ReachabilityCardinality	02	FALSE
Sudoku	COL	AN07	ReachabilityCardinality	03	TRUE
Sudoku	COL	AN07	ReachabilityCardinality	04	FALSE
Sudoku	COL	AN07	ReachabilityCardinality	05	TRUE
Sudoku	COL	AN07	ReachabilityCardinality	06	TRUE
Sudoku	COL	AN07	ReachabilityCardinality	07	FALSE
Sudoku	COL	AN07	ReachabilityCardinality	08	FALSE
Sudoku	COL	AN07	ReachabilityCardinality	09	FALSE
Sudoku	COL	AN07	ReachabilityCardinality	10	TRUE
Sudoku	COL	AN07	ReachabilityCardinality	11	TRUE
Sudoku	COL	AN07	ReachabilityCardinality	12	TRUE
Sudoku	COL	AN07	ReachabilityCardinality	13	TRUE
Sudoku	COL	AN07	ReachabilityCardinality	14	FALSE
Sudoku	COL	AN07	ReachabilityCardinality	15	TRUE
Sudoku	COL	AN07	ReachabilityFireability	00	TRUE
Sudoku	COL	AN07	ReachabilityFireability	01	FALSE
Sudoku	COL	AN07	ReachabilityFireability	02	TRUE
Sudoku	COL	AN07	ReachabilityFireability	03	TRUE
Sudoku	COL	AN07	ReachabilityFireability	04	FALSE
Sudoku	COL	AN07	ReachabilityFireability	05	FALSE
Sudoku	COL	AN07	ReachabilityFireability	06	FALSE
Sudoku	COL	AN07	ReachabilityFireability	07	FALSE
Sudoku	COL	AN07	ReachabilityFireability	08	FALSE
Sudoku	COL	AN07	ReachabilityFireability	09	FALSE
Sudoku	COL	AN07	ReachabilityFireability	10	FALSE
Sudoku	COL	AN07	ReachabilityFireability	11	TRUE
Sudoku	COL	AN07	ReachabilityFireability	12	TRUE
Sudoku	COL	AN07	ReachabilityFireability	13	FALSE
Sudoku	COL	AN07	ReachabilityFireability	14	FALSE
Sudoku	COL	AN07	ReachabilityFireability	15	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	00	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	01	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	02	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	03	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	04	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	05	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	06	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	07	FALSE
Sudoku	COL	AN08	ReachabilityCardinality	08	FALSE
Sudoku	COL	AN08	ReachabilityCardinality	09	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	10	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	11	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	12	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	13	FALSE
Sudoku	COL	AN08	ReachabilityCardinality	14	TRUE
Sudoku	COL	AN08	ReachabilityCardinality	15	FALSE
Sudoku	COL	AN08	ReachabilityFireability	00	TRUE
Sudoku	COL	AN08	ReachabilityFireability	01	FALSE
Sudoku	COL	AN08	ReachabilityFireability	02	FALSE
Sudoku	COL	AN08	ReachabilityFireability	03	FALSE
Sudoku	COL	AN08	ReachabilityFireability	04	FALSE
Sudoku	COL	AN08	ReachabilityFireability	05	FALSE
Sudoku	COL	AN08	ReachabilityFireability	06	FALSE
Sudoku	COL	AN08	ReachabilityFireability	07	TRUE
Sudoku	COL	AN08	ReachabilityFireability	08	FALSE
Sudoku	COL	AN08	ReachabilityFireability	09	FALSE
Sudoku	COL	AN08	ReachabilityFireability	10	FALSE
Sudoku	COL	AN08	ReachabilityFireability	11	TRUE
Sudoku	COL	AN08	ReachabilityFireability	12	TRUE
Sudoku	COL	AN08	ReachabilityFireability	13	FALSE
Sudoku	COL	AN08	ReachabilityFireability	14	FALSE
Sudoku	COL	AN08	ReachabilityFireability	15	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	00	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	01	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	02	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	03	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	04	FALSE
Sudoku	COL	AN09	ReachabilityCardinality	05	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	06	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	07	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	08	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	09	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	10	FALSE
Sudoku	COL	AN09	ReachabilityCardinality	11	FALSE
Sudoku	COL	AN09	ReachabilityCardinality	12	FALSE
Sudoku	COL	AN09	ReachabilityCardinality	13	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	14	TRUE
Sudoku	COL	AN09	ReachabilityCardinality	15	TRUE
Sudoku	COL	AN09	ReachabilityFireability	00	FALSE
Sudoku	COL	AN09	ReachabilityFireability	01	FALSE
Sudoku	COL	AN09	ReachabilityFireability	02	FALSE
Sudoku	COL	AN09	ReachabilityFireability	03	FALSE
Sudoku	COL	AN09	ReachabilityFireability	04	TRUE
Sudoku	COL	AN09	ReachabilityFireability	05	TRUE
Sudoku	COL	AN09	ReachabilityFireability	06	TRUE
Sudoku	COL	AN09	ReachabilityFireability	07	FALSE
Sudoku	COL	AN09	ReachabilityFireability	08	FALSE
Sudoku	COL	AN09	ReachabilityFireability	09	FALSE
Sudoku	COL	AN09	ReachabilityFireability	10	FALSE
Sudoku	COL	AN09	ReachabilityFireability	11	FALSE
Sudoku	COL	AN09	ReachabilityFireability	12	FALSE
Sudoku	COL	AN09	ReachabilityFireability	13	TRUE
Sudoku	COL	AN09	ReachabilityFireability	14	TRUE
Sudoku	COL	AN09	ReachabilityFireability	15	TRUE
Sudoku	COL	AN10	ReachabilityCardinality	00	FALSE
Sudoku	COL	AN10	ReachabilityCardinality	01	FALSE
Sudoku	COL	AN10	ReachabilityCardinality	02	TRUE
Sudoku	COL	AN10	ReachabilityCardinality	03	FALSE
Sudoku	COL	AN10	ReachabilityCardinality	04	FALSE
Sudoku	COL	AN10	ReachabilityCardinality	05	TRUE
Sudoku	COL	AN10	ReachabilityCardinality	06	FALSE
Sudoku	COL	AN10	ReachabilityCardinality	07	TRUE
Sudoku	COL	AN10	ReachabilityCardinality	08	FALSE
Sudoku	COL	AN10	ReachabilityCardinality	09	TRUE
Sudoku	COL	AN10	ReachabilityCardinality	10	TRUE
Sudoku	COL	AN10	ReachabilityCardinality	11	FALSE
Sudoku	COL	AN10	ReachabilityCardinality	12	FALSE
Sudoku	COL	AN10	ReachabilityCardinality	13	TRUE
Sudoku	COL	AN10	ReachabilityCardinality	14	TRUE
Sudoku	COL	AN10	ReachabilityCardinality	15	FALSE
Sudoku	COL	AN10	ReachabilityFireability	00	FALSE
Sudoku	COL	AN10	ReachabilityFireability	01	TRUE
Sudoku	COL	AN10	ReachabilityFireability	02	FALSE
Sudoku	COL	AN10	ReachabilityFireability	03	FALSE
Sudoku	COL	AN10	ReachabilityFireability	04	TRUE
Sudoku	COL	AN10	ReachabilityFireability	05	TRUE
Sudoku	COL	AN10	ReachabilityFireability	06	FALSE
Sudoku	COL	AN10	ReachabilityFireability	07	TRUE
Sudoku	COL	AN10	ReachabilityFireability	08	FALSE
Sudoku	COL	AN10	ReachabilityFireability	09	FALSE
Sudoku	COL	AN10	ReachabilityFireability	10	TRUE
Sudoku	COL	AN10	ReachabilityFireability	11	FALSE
Sudoku	COL	AN10	ReachabilityFireability	12	FALSE
Sudoku	COL	AN10	ReachabilityFireability	13	FALSE
Sudoku	COL	AN10	ReachabilityFireability	14	FALSE
Sudoku	COL	AN10	ReachabilityFireability	15	FALSE
Sudoku	COL	AN11	ReachabilityCardinality	00	FALSE
Sudoku	COL	AN11	ReachabilityCardinality	01	FALSE
Sudoku	COL	AN11	ReachabilityCardinality	02	TRUE
Sudoku	COL	AN11	ReachabilityCardinality	03	FALSE
Sudoku	COL	AN11	ReachabilityCardinality	04	FALSE
Sudoku	COL	AN11	ReachabilityCardinality	05	TRUE
Sudoku	COL	AN11	ReachabilityCardinality	06	FALSE
Sudoku	COL	AN11	ReachabilityCardinality	07	FALSE
Sudoku	COL	AN11	ReachabilityCardinality	08	TRUE
Sudoku	COL	AN11	ReachabilityCardinality	09	TRUE
Sudoku	COL	AN11	ReachabilityCardinality	10	TRUE
Sudoku	COL	AN11	ReachabilityCardinality	11	FALSE
Sudoku	COL	AN11	ReachabilityCardinality	12	TRUE
Sudoku	COL	AN11	ReachabilityCardinality	13	TRUE
Sudoku	COL	AN11	ReachabilityCardinality	14	FALSE
Sudoku	COL	AN11	ReachabilityCardinality	15	FALSE
Sudoku	COL	AN11	ReachabilityFireability	00	TRUE
Sudoku	COL	AN11	ReachabilityFireability	01	FALSE
Sudoku	COL	AN11	ReachabilityFireability	02	FALSE
Sudoku	COL	AN11	ReachabilityFireability	03	FALSE
Sudoku	COL	AN11	ReachabilityFireability	04	TRUE
Sudoku	COL	AN11	ReachabilityFireability	05	TRUE
Sudoku	COL	AN11	ReachabilityFireability	06	TRUE
Sudoku	COL	AN11	ReachabilityFireability	07	TRUE
Sudoku	COL	AN11	ReachabilityFireability	08	FALSE
Sudoku	COL	AN11	ReachabilityFireability	09	FALSE
Sudoku	COL	AN11	ReachabilityFireability	10	TRUE
Sudoku	COL	AN11	ReachabilityFireability	11	FALSE
Sudoku	COL	AN11	ReachabilityFireability	12	FALSE
Sudoku	COL	AN11	ReachabilityFireability	13	FALSE
Sudoku	COL	AN11	ReachabilityFireability	14	FALSE
Sudoku	COL	AN11	ReachabilityFireability	15	FALSE
Sudoku	COL	AN12	ReachabilityCardinality	00	FALSE
Sudoku	COL	AN12	ReachabilityCardinality	01	TRUE
Sudoku	COL	AN12	ReachabilityCardinality	02	FALSE
Sudoku	COL	AN12	ReachabilityCardinality	03	TRUE
Sudoku	COL	AN12	ReachabilityCardinality	04	TRUE
Sudoku	COL	AN12	ReachabilityCardinality	05	TRUE
Sudoku	COL	AN12	ReachabilityCardinality	06	TRUE
Sudoku	COL	AN12	ReachabilityCardinality	07	TRUE
Sudoku	COL	AN12	ReachabilityCardinality	08	FALSE
Sudoku	COL	AN12	ReachabilityCardinality	09	TRUE
Sudoku	COL	AN12	ReachabilityCardinality	10	FALSE
Sudoku	COL	AN12	ReachabilityCardinality	11	FALSE
Sudoku	COL	AN12	ReachabilityCardinality	12	TRUE
Sudoku	COL	AN12	ReachabilityCardinality	13	FALSE
Sudoku	COL	AN12	ReachabilityCardinality	14	FALSE
Sudoku	COL	AN12	ReachabilityCardinality	15	TRUE
Sudoku	COL	AN12	ReachabilityFireability	00	TRUE
Sudoku	COL	AN12	ReachabilityFireability	01	FALSE
Sudoku	COL	AN12	ReachabilityFireability	02	FALSE
Sudoku	COL	AN12	ReachabilityFireability	03	FALSE
Sudoku	COL	AN12	ReachabilityFireability	04	TRUE
Sudoku	COL	AN12	ReachabilityFireability	05	FALSE
Sudoku	COL	AN12	ReachabilityFireability	06	TRUE
Sudoku	COL	AN12	ReachabilityFireability	07	TRUE
Sudoku	COL	AN12	ReachabilityFireability	08	FALSE
Sudoku	COL	AN12	ReachabilityFireability	09	FALSE
Sudoku	COL	AN12	ReachabilityFireability	10	FALSE
Sudoku	COL	AN12	ReachabilityFireability	11	FALSE
Sudoku	COL	AN12	ReachabilityFireability	12	TRUE
Sudoku	COL	AN12	ReachabilityFireability	13	FALSE
Sudoku	COL	AN12	ReachabilityFireability	14	TRUE
Sudoku	COL	AN12	ReachabilityFireability	15	FALSE
Sudoku	COL	AN13	ReachabilityCardinality	00	FALSE
Sudoku	COL	AN13	ReachabilityCardinality	01	TRUE
Sudoku	COL	AN13	ReachabilityCardinality	02	FALSE
Sudoku	COL	AN13	ReachabilityCardinality	03	TRUE
Sudoku	COL	AN13	ReachabilityCardinality	04	TRUE
Sudoku	COL	AN13	ReachabilityCardinality	05	FALSE
Sudoku	COL	AN13	ReachabilityCardinality	06	FALSE
Sudoku	COL	AN13	ReachabilityCardinality	07	FALSE
Sudoku	COL	AN13	ReachabilityCardinality	08	TRUE
Sudoku	COL	AN13	ReachabilityCardinality	09	FALSE
Sudoku	COL	AN13	ReachabilityCardinality	10	FALSE
Sudoku	COL	AN13	ReachabilityCardinality	11	TRUE
Sudoku	COL	AN13	ReachabilityCardinality	12	TRUE
Sudoku	COL	AN13	ReachabilityCardinality	13	FALSE
Sudoku	COL	AN13	ReachabilityCardinality	14	TRUE
Sudoku	COL	AN13	ReachabilityCardinality	15	FALSE
Sudoku	COL	AN13	ReachabilityFireability	00	TRUE
Sudoku	COL	AN13	ReachabilityFireability	01	TRUE
Sudoku	COL	AN13	ReachabilityFireability	02	TRUE
Sudoku	COL	AN13	ReachabilityFireability	03	FALSE
Sudoku	COL	AN13	ReachabilityFireability	04	FALSE
Sudoku	COL	AN13	ReachabilityFireability	05	FALSE
Sudoku	COL	AN13	ReachabilityFireability	06	TRUE
Sudoku	COL	AN13	ReachabilityFireability	07	FALSE
Sudoku	COL	AN13	ReachabilityFireability	08	FALSE
Sudoku	COL	AN13	ReachabilityFireability	09	TRUE
Sudoku	COL	AN13	ReachabilityFireability	10	FALSE
Sudoku	COL	AN13	ReachabilityFireability	11	FALSE
Sudoku	COL	AN13	ReachabilityFireability	12	TRUE
Sudoku	COL	AN13	ReachabilityFireability	13	FALSE
Sudoku	COL	AN13	ReachabilityFireability	14	FALSE
Sudoku	COL	AN13	ReachabilityFireability	15	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	00	FALSE
Sudoku	COL	AN14	ReachabilityCardinality	01	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	02	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	03	FALSE
Sudoku	COL	AN14	ReachabilityCardinality	04	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	05	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	06	FALSE
Sudoku	COL	AN14	ReachabilityCardinality	07	FALSE
Sudoku	COL	AN14	ReachabilityCardinality	08	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	09	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	10	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	11	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	12	FALSE
Sudoku	COL	AN14	ReachabilityCardinality	13	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	14	TRUE
Sudoku	COL	AN14	ReachabilityCardinality	15	TRUE
Sudoku	COL	AN14	ReachabilityFireability	00	FALSE
Sudoku	COL	AN14	ReachabilityFireability	01	TRUE
Sudoku	COL	AN14	ReachabilityFireability	02	TRUE
Sudoku	COL	AN14	ReachabilityFireability	03	TRUE
Sudoku	COL	AN14	ReachabilityFireability	04	TRUE
Sudoku	COL	AN14	ReachabilityFireability	05	FALSE
Sudoku	COL	AN14	ReachabilityFireability	06	FALSE
Sudoku	COL	AN14	ReachabilityFireability	07	FALSE
Sudoku	COL	AN14	ReachabilityFireability	08	TRUE
Sudoku	COL	AN14	ReachabilityFireability	09	FALSE
Sudoku	COL	AN14	ReachabilityFireability	10	FALSE
Sudoku	COL	AN14	ReachabilityFireability	11	TRUE
Sudoku	COL	AN14	ReachabilityFireability	12	FALSE
Sudoku	COL	AN14	ReachabilityFireability	13	FALSE
Sudoku	COL	AN14	ReachabilityFireability	14	FALSE
Sudoku	COL	AN14	ReachabilityFireability	15	FALSE
Sudoku	COL	AN15	ReachabilityCardinality	00	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	01	FALSE
Sudoku	COL	AN15	ReachabilityCardinality	02	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	03	FALSE
Sudoku	COL	AN15	ReachabilityCardinality	04	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	05	FALSE
Sudoku	COL	AN15	ReachabilityCardinality	06	FALSE
Sudoku	COL	AN15	ReachabilityCardinality	07	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	08	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	09	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	10	FALSE
Sudoku	COL	AN15	ReachabilityCardinality	11	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	12	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	13	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	14	TRUE
Sudoku	COL	AN15	ReachabilityCardinality	15	TRUE
Sudoku	COL	AN15	ReachabilityFireability	00	FALSE
Sudoku	COL	AN15	ReachabilityFireability	01	FALSE
Sudoku	COL	AN15	ReachabilityFireability	02	FALSE
Sudoku	COL	AN15	ReachabilityFireability	03	TRUE
Sudoku	COL	AN15	ReachabilityFireability	04	FALSE
Sudoku	COL	AN15	ReachabilityFireability	05	TRUE
Sudoku	COL	AN15	ReachabilityFireability	06	TRUE
Sudoku	COL	AN15	ReachabilityFireability	07	TRUE
Sudoku	COL	AN15	ReachabilityFireability	08	TRUE
Sudoku	COL	AN15	ReachabilityFireability	09	TRUE
Sudoku	COL	AN15	ReachabilityFireability	10	FALSE
Sudoku	COL	AN15	ReachabilityFireability	11	FALSE
Sudoku	COL	AN15	ReachabilityFireability	12	FALSE
Sudoku	COL	AN15	ReachabilityFireability	13	TRUE
Sudoku	COL	AN15	ReachabilityFireability	14	FALSE
Sudoku	COL	AN15	ReachabilityFireability	15	FALSE
Sudoku	COL	AN16	ReachabilityCardinality	00	FALSE
Sudoku	COL	AN16	ReachabilityCardinality	01	FALSE
Sudoku	COL	AN16	ReachabilityCardinality	02	FALSE
Sudoku	COL	AN16	ReachabilityCardinality	03	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	04	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	05	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	06	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	07	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	08	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	09	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	10	FALSE
Sudoku	COL	AN16	ReachabilityCardinality	11	FALSE
Sudoku	COL	AN16	ReachabilityCardinality	12	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	13	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	14	TRUE
Sudoku	COL	AN16	ReachabilityCardinality	15	FALSE
Sudoku	COL	AN16	ReachabilityFireability	00	FALSE
Sudoku	COL	AN16	ReachabilityFireability	01	FALSE
Sudoku	COL	AN16	ReachabilityFireability	02	FALSE
Sudoku	COL	AN16	ReachabilityFireability	03	TRUE
Sudoku	COL	AN16	ReachabilityFireability	04	TRUE
Sudoku	COL	AN16	ReachabilityFireability	05	FALSE
Sudoku	COL	AN16	ReachabilityFireability	06	TRUE
Sudoku	COL	AN16	ReachabilityFireability	07	FALSE
Sudoku	COL	AN16	ReachabilityFireability	08	FALSE
Sudoku	COL	AN16	ReachabilityFireability	09	FALSE
Sudoku	COL	AN16	ReachabilityFireability	10	FALSE
Sudoku	COL	AN16	ReachabilityFireability	11	FALSE
Sudoku	COL	AN16	ReachabilityFireability	12	TRUE
Sudoku	COL	AN16	ReachabilityFireability	13	FALSE
Sudoku	COL	AN16	ReachabilityFireability	14	FALSE
Sudoku	COL	AN16	ReachabilityFireability	15	TRUE
Sudoku	COL	BN01	ReachabilityCardinality	00	TRUE
Sudoku	COL	BN01	ReachabilityCardinality	01	TRUE
Sudoku	COL	BN01	ReachabilityCardinality	02	FALSE
Sudoku	COL	BN01	ReachabilityCardinality	03	TRUE
Sudoku	COL	BN01	ReachabilityCardinality	04	TRUE
Sudoku	COL	BN01	ReachabilityCardinality	05	FALSE
Sudoku	COL	BN01	ReachabilityCardinality	06	FALSE
Sudoku	COL	BN01	ReachabilityCardinality	07	FALSE
Sudoku	COL	BN01	ReachabilityCardinality	08	TRUE
Sudoku	COL	BN01	ReachabilityCardinality	09	FALSE
Sudoku	COL	BN01	ReachabilityCardinality	10	FALSE
Sudoku	COL	BN01	ReachabilityCardinality	11	TRUE
Sudoku	COL	BN01	ReachabilityCardinality	12	TRUE
Sudoku	COL	BN01	ReachabilityCardinality	13	FALSE
Sudoku	COL	BN01	ReachabilityCardinality	14	FALSE
Sudoku	COL	BN01	ReachabilityCardinality	15	TRUE
Sudoku	COL	BN01	ReachabilityFireability	00	TRUE
Sudoku	COL	BN01	ReachabilityFireability	01	TRUE
Sudoku	COL	BN01	ReachabilityFireability	02	TRUE
Sudoku	COL	BN01	ReachabilityFireability	03	TRUE
Sudoku	COL	BN01	ReachabilityFireability	04	FALSE
Sudoku	COL	BN01	ReachabilityFireability	05	FALSE
Sudoku	COL	BN01	ReachabilityFireability	06	FALSE
Sudoku	COL	BN01	ReachabilityFireability	07	TRUE
Sudoku	COL	BN01	ReachabilityFireability	08	FALSE
Sudoku	COL	BN01	ReachabilityFireability	09	FALSE
Sudoku	COL	BN01	ReachabilityFireability	10	TRUE
Sudoku	COL	BN01	ReachabilityFireability	11	FALSE
Sudoku	COL	BN01	ReachabilityFireability	12	TRUE
Sudoku	COL	BN01	ReachabilityFireability	13	TRUE
Sudoku	COL	BN01	ReachabilityFireability	14	TRUE
Sudoku	COL	BN01	ReachabilityFireability	15	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	00	FALSE
Sudoku	COL	BN04	ReachabilityCardinality	01	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	02	FALSE
Sudoku	COL	BN04	ReachabilityCardinality	03	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	04	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	05	FALSE
Sudoku	COL	BN04	ReachabilityCardinality	06	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	07	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	08	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	09	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	10	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	11	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	12	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	13	FALSE
Sudoku	COL	BN04	ReachabilityCardinality	14	TRUE
Sudoku	COL	BN04	ReachabilityCardinality	15	FALSE
Sudoku	COL	BN04	ReachabilityFireability	00	TRUE
Sudoku	COL	BN04	ReachabilityFireability	01	TRUE
Sudoku	COL	BN04	ReachabilityFireability	02	FALSE
Sudoku	COL	BN04	ReachabilityFireability	03	TRUE
Sudoku	COL	BN04	ReachabilityFireability	04	TRUE
Sudoku	COL	BN04	ReachabilityFireability	05	FALSE
Sudoku	COL	BN04	ReachabilityFireability	06	FALSE
Sudoku	COL	BN04	ReachabilityFireability	07	FALSE
Sudoku	COL	BN04	ReachabilityFireability	08	FALSE
Sudoku	COL	BN04	ReachabilityFireability	09	FALSE
Sudoku	COL	BN04	ReachabilityFireability	10	TRUE
Sudoku	COL	BN04	ReachabilityFireability	11	FALSE
Sudoku	COL	BN04	ReachabilityFireability	12	TRUE
Sudoku	COL	BN04	ReachabilityFireability	13	FALSE
Sudoku	COL	BN04	ReachabilityFireability	14	FALSE
Sudoku	COL	BN04	ReachabilityFireability	15	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	00	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	01	FALSE
Sudoku	COL	BN09	ReachabilityCardinality	02	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	03	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	04	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	05	FALSE
Sudoku	COL	BN09	ReachabilityCardinality	06	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	07	FALSE
Sudoku	COL	BN09	ReachabilityCardinality	08	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	09	FALSE
Sudoku	COL	BN09	ReachabilityCardinality	10	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	11	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	12	FALSE
Sudoku	COL	BN09	ReachabilityCardinality	13	TRUE
Sudoku	COL	BN09	ReachabilityCardinality	14	FALSE
Sudoku	COL	BN09	ReachabilityCardinality	15	TRUE
Sudoku	COL	BN09	ReachabilityFireability	00	TRUE
Sudoku	COL	BN09	ReachabilityFireability	01	FALSE
Sudoku	COL	BN09	ReachabilityFireability	02	FALSE
Sudoku	COL	BN09	ReachabilityFireability	03	FALSE
Sudoku	COL	BN09	ReachabilityFireability	04	TRUE
Sudoku	COL	BN09	ReachabilityFireability	05	FALSE
Sudoku	COL	BN09	ReachabilityFireability	06	FALSE
Sudoku	COL	BN09	ReachabilityFireability	07	FALSE
Sudoku	COL	BN09	ReachabilityFireability	08	FALSE
Sudoku	COL	BN09	ReachabilityFireability	09	FALSE
Sudoku	COL	BN09	ReachabilityFireability	10	TRUE
Sudoku	COL	BN09	ReachabilityFireability	11	TRUE
Sudoku	COL	BN09	ReachabilityFireability	12	TRUE
Sudoku	COL	BN09	ReachabilityFireability	13	TRUE
Sudoku	COL	BN09	ReachabilityFireability	14	FALSE
Sudoku	COL	BN09	ReachabilityFireability	15	FALSE
Sudoku	COL	BN16	ReachabilityCardinality	00	TRUE
Sudoku	COL	BN16	ReachabilityCardinality	01	TRUE
Sudoku	COL	BN16	ReachabilityCardinality	02	FALSE
Sudoku	COL	BN16	ReachabilityCardinality	03	TRUE
Sudoku	COL	BN16	ReachabilityCardinality	04	TRUE
Sudoku	COL	BN16	ReachabilityCardinality	05	FALSE
Sudoku	COL	BN16	ReachabilityCardinality	06	TRUE
Sudoku	COL	BN16	ReachabilityCardinality	07	FALSE
Sudoku	COL	BN16	ReachabilityCardinality	08	TRUE
Sudoku	COL	BN16	ReachabilityCardinality	09	TRUE
Sudoku	COL	BN16	ReachabilityCardinality	10	TRUE
Sudoku	COL	BN16	ReachabilityCardinality	11	TRUE
Sudoku	COL	BN16	ReachabilityCardinality	12	FALSE
Sudoku	COL	BN16	ReachabilityCardinality	13	FALSE
Sudoku	COL	BN16	ReachabilityCardinality	14	FALSE
Sudoku	COL	BN16	ReachabilityCardinality	15	TRUE
Sudoku	COL	BN16	ReachabilityFireability	00	FALSE
Sudoku	COL	BN16	ReachabilityFireability	01	TRUE
Sudoku	COL	BN16	ReachabilityFireability	02	FALSE
Sudoku	COL	BN16	ReachabilityFireability	03	TRUE
Sudoku	COL	BN16	ReachabilityFireability	04	FALSE
Sudoku	COL	BN16	ReachabilityFireability	05	FALSE
Sudoku	COL	BN16	ReachabilityFireability	06	FALSE
Sudoku	COL	BN16	ReachabilityFireability	07	TRUE
Sudoku	COL	BN16	ReachabilityFireability	08	FALSE
Sudoku	COL	BN16	ReachabilityFireability	09	FALSE
Sudoku	COL	BN16	ReachabilityFireability	10	FALSE
Sudoku	COL	BN16	ReachabilityFireability	11	FALSE
Sudoku	COL	BN16	ReachabilityFireability	12	FALSE
Sudoku	COL	BN16	ReachabilityFireability	13	FALSE
Sudoku	COL	BN16	ReachabilityFireability	14	FALSE
Sudoku	COL	BN16	ReachabilityFireability	15	TRUE
TokenRing	COL	005	ReachabilityCardinality	00			TRUE
TokenRing	COL	005	ReachabilityCardinality	01			FALSE
TokenRing	COL	005	ReachabilityCardinality	02			FALSE
TokenRing	COL	005	ReachabilityCardinality	03			TRUE
